"","Cue_c","Cue_d","LF_c","LF_d","RF_c","RF_d","LH_c","LH_d","RH_c","RH_d","Ton_c","Ton_d","x","y","z"
"V2832",6.46404003913071,-5.9785549884806,0.0556482897526456,-6.0735145550158,1.85272796955556,-5.94001088105613,-2.93507989416609,-4.5235349770373,-4.44537782145876,-4.55214190680768,0.0880394328945504,-3.80061466290117,51,63,69
"V2833",6.55009960113636,-5.88463609479585,1.79080176907836,-5.94114528199068,1.81984831213712,-5.9461231943677,-3.39950860897919,-4.51724691834447,-4.69788664957009,-4.77400423516986,-0.410568775749097,-3.59049022955658,46,64,69
"V2834",6.61928769654288,-6.01090935151813,1.56990075166014,-6.05704838047253,1.87683574023752,-6.00779923845343,-3.31075847332988,-4.56812911917598,-4.8097760906286,-4.79545803357658,-0.265916751609472,-3.66882958922142,47,64,69
"V2835",6.68008764634048,-6.14245172356914,1.28798775070711,-6.14289725986273,1.89534348492628,-6.04973860403794,-3.20391994220013,-4.59491023611028,-4.88226401987735,-4.81168164533699,-0.0921523520797821,-3.75544091890862,48,64,69
"V2836",4.8319057392336,-5.95203507764956,-0.650250906597962,-4.49073721637122,3.6364360554506,-3.7437066722417,-4.80784163360286,-3.59724660005877,-4.6945463945463,-3.51926047976624,-2.59777268497912,-4.54985336151354,52,40,70
"V2837",5.04322842496098,-6.00014164579224,-1.34292257548596,-4.74879352018878,3.12952756188428,-4.15829620844306,-4.60752749782349,-3.64865575595905,-4.48329033201584,-3.71109205533773,-2.46789250501572,-4.83835961915305,53,40,70
"V2838",5.26306740313002,-6.0601852580826,-2.02480534861164,-5.01416391422516,2.54632531986586,-4.61158974449257,-4.42925868726658,-3.70948016234866,-4.18686852394329,-3.88015862825628,-2.35275427837536,-5.12868364298733,54,40,70
"V2839",5.49125391112341,-6.13526795557413,-2.68445739762542,-5.28538904711775,1.90062927281424,-5.09923853187831,-4.27882800108774,-3.77826885301848,-3.80779013922721,-4.02088823946236,-2.25965887563945,-5.41336617051819,55,40,70
"V2840",3.22947212636497,-5.182770157165,2.91348263988061,-3.07949469168212,4.88217921160246,-1.86462459011672,-5.58620043064434,-3.4237863951995,-4.32810529508655,-2.29715731426944,-3.26103907774409,-3.13364657581795,47,41,70
"V2841",3.72515738830856,-5.24580885130182,1.10686236810158,-3.67979277746809,4.58945367610173,-2.52369250951824,-5.00805411920134,-3.45307393905973,-4.54570873255956,-2.92437001439797,-2.94196340743189,-3.76848012304855,50,41,70
"V2842",3.92450420964662,-5.27003005359786,0.403259980838691,-3.9118642384824,4.27312599364812,-2.8469973401975,-4.79845568047701,-3.48614854124411,-4.48461805675589,-3.14861510700979,-2.801987908706,-4.03354957982203,51,41,70
"V2843",4.13391233836205,-5.30075737054701,-0.318109420149577,-4.1545148947833,3.85328047487908,-3.21743332114352,-4.59450805486815,-3.52944754507741,-4.33956272621866,-3.36359280131582,-2.65936782192718,-4.31613807339156,52,41,70
"V2844",4.35114512222813,-5.34152761955314,-1.03936892940053,-4.40531460856604,3.33883856393897,-3.63163605611415,-4.40410641456049,-3.58141270768419,-4.10515581568694,-3.56003585017699,-2.52355597578971,-4.60912187959301,53,41,70
"V2845",4.57520160342385,-5.39595621920948,-1.74509665807565,-4.66242161216565,2.74191863306619,-4.08579398251937,-4.23433144049423,-3.64031692343599,-3.77998548145325,-3.73006601789964,-2.40368265652263,-4.90476418213013,54,41,70
"V2846",4.80606157014578,-5.4674803462035,-2.42296488597695,-4.92458350766976,2.07722575578947,-4.5755789292383,-4.09108858847101,-3.70451325470448,-3.36691868997214,-3.86776510318565,-2.30777404374619,-5.19517317073828,55,41,70
"V2847",5.04450147704502,-5.55917660513548,-3.06431166058846,-5.19115518037627,1.36133773579315,-5.09618213828271,-3.97875395733911,-3.77260657287471,-2.87330765025622,-3.96961929580073,-2.24205136171567,-5.47272876114805,56,41,70
"V2848",2.5652417119708,-4.62709541263101,3.35611997136494,-2.81078482495241,5.02249250565616,-1.4218610697897,-5.34011706189443,-3.36284063677189,-4.05267202353702,-2.12997857914256,-3.32452271464047,-2.92071270026853,47,42,70
"V2849",2.72056921538553,-4.63839586964373,2.79468389979441,-2.98898505050522,5.06306042482301,-1.58114693866557,-5.18779072466124,-3.37072915481349,-4.17551583907482,-2.33262825466601,-3.24315736188636,-3.09567270516177,48,42,70
"V2850",2.89893380490715,-4.64773570617133,2.15377039978136,-3.18639737842802,4.98886576685562,-1.7953262455178,-5.01348507634768,-3.38954844606516,-4.24587664293754,-2.55601858431875,-3.13280843222454,-3.30473550397156,49,42,70
"V2851",3.09455066020465,-4.65779953757318,1.45429488114462,-3.39928736326877,4.79741653893698,-2.0627056113534,-4.825666132007,-3.41884713306352,-4.24921625543757,-2.78942689064425,-3.00066287893506,-3.54420377461422,50,42,70
"V2852",3.30245890462512,-4.671827868545,0.717961491657201,-3.62426169175738,4.4901272881461,-2.38098038405064,-4.63299112115091,-3.45755858699841,-4.17306917129908,-3.02176464813256,-2.8555722571709,-3.80897042951397,51,42,70
"V2853",3.51881277366064,-4.69348329489622,-0.034044185049426,-3.85843516429182,4.072285626216,-2.74734029605109,-4.44394655779649,-3.5041637616503,-4.00791346225663,-3.24225829750452,-2.70741406769881,-4.09273761869453,52,42,70
"V2854",3.74124003406242,-4.72674711209755,-0.7823760652985,-4.09956529314448,3.55301584846764,-3.15857979341379,-4.26643296347325,-3.55676548858477,-3.74812377742188,-3.44104832443354,-2.56644097946795,-4.38816568427464,53,42,70
"V2855",3.96872932858233,-4.77564733484205,-1.51040999859764,-4.34605333208249,2.94491636054292,-3.61101911545121,-4.10749359306163,-3.61335446638372,-3.39240446644673,-3.60981051982159,-2.44252246997417,-4.68724149783715,54,42,70
"V2856",4.20138039960192,-4.84397148956618,-2.20494835110657,-4.59692296315421,2.26345845822056,-4.1004238494954,-3.97303490224621,-3.67210042367946,-2.94404302089037,-3.7423465122141,-2.34434060284678,-4.98173496772715,55,42,70
"V2857",4.44015914269832,-4.93501019737556,-2.85679750289511,-4.85177430033279,1.52631344957149,-4.62196062250158,-3.86759438609485,-3.73158650961734,-2.41100863079722,-3.83505426231899,-2.27866680721539,-5.26362718619376,56,42,70
"V2858",1.99260021069616,-4.12104993912407,3.73675978922362,-2.59556997796282,5.14805788649226,-1.05247013488261,-5.13521929380093,-3.33651166442135,-3.81519602857846,-2.00678760487106,-3.37144304979663,-2.72845121195361,47,43,70
"V2859",2.15949660437041,-4.12105044300997,3.14737479156036,-2.76975494806553,5.21890560710328,-1.2039531804248,-5.01036138157061,-3.35645130629957,-3.93104505391338,-2.21877986477013,-3.29137614039228,-2.89620656371991,48,43,70
"V2860",2.34841459173194,-4.11887469871806,2.47616611780824,-2.96123286430288,5.16931614962427,-1.41013192950883,-4.86123216091592,-3.38589055503644,-3.99151821281877,-2.45092979279646,-3.1798536333895,-3.09962860413815,49,43,70
"V2861",2.55327806340279,-4.11768293974784,1.74556277106363,-3.16632834920198,4.99623003988678,-1.66960458526028,-4.69634130582242,-3.42392309491479,-3.98123722633597,-2.69178195610567,-3.04470798569885,-3.33502167324263,50,43,70
"V2862",2.76891720046662,-4.12122832568115,0.978784223335685,-3.38179820873978,4.70070060754894,-1.9803786153058,-4.52432801523259,-3.4690272276075,-3.88712675653679,-2.92955601176349,-2.8955109400171,-3.59722368022468,51,43,70
"V2863",2.99136465803479,-4.13369886676691,0.19847283704558,-3.60498370497788,4.28788223796372,-2.33995268721268,-4.35357968697948,-3.51924049737588,-3.69933264524536,-3.15285042314303,-2.74289504313671,-3.87982063249759,52,43,70
"V2864",3.21810031316247,-4.15953908192401,-0.574624854663545,-3.83390574041308,3.76695535418073,-2.7453548537894,-4.19185613364042,-3.57231781518141,-3.4121032746518,-3.35130982717734,-2.59782091024789,-4.17536082265116,53,43,70
"V2865",3.44805210597304,-4.20318973423311,-1.32271404210884,-4.06726964664344,3.15083508171907,-3.19310245801552,-4.04606274411972,-3.62598862553882,-3.02429401883615,-3.51625138998087,-2.4708079656833,-4.47567279762956,54,43,70
"V2866",3.68138499388092,-4.26877680616999,-2.03172706346284,-4.30441553660355,2.45562695659868,-3.67911443540665,-3.92208958373614,-3.67828153100503,-2.53955716671179,-3.64124844743796,-2.37114492079866,-4.77228502544752,55,43,70
"V2867",3.91919558938432,-4.35978259132958,-2.69190350880997,-4.54522189626961,1.69998159948345,-4.19857101754818,-3.82460213888433,-3.72780527881246,-1.96644393645904,-3.72265109961231,-2.30610907709092,-5.05685680317093,56,43,70
"V2868",4.16304713960115,-4.47872655331092,-3.29793163859115,-4.78995520053074,0.90428614896846,-4.74573040120274,-3.75679127652309,-3.77396282118314,-1.31822682672325,-3.75992457525823,-2.28031621422316,-5.3216205440095,57,43,70
"V2869",4.41447376021906,-4.62696934748424,-3.84858686903675,-5.03911059178288,0.0897032260949323,-5.31385208795291,-3.72020553228286,-3.81704773708891,-0.612253862260589,-3.75563810160751,-2.2954059525824,-5.55976316509688,58,43,70
"V2870",4.67456698169845,-4.8046522371456,-4.34605703127583,-5.2932471731348,-0.722794795922389,-5.89527519386017,-3.71482174868033,-3.85823282271118,0.131171435259343,-3.71511553225655,-2.35009992836365,-5.76569550176457,59,43,70
"V2871",4.9435580967907,-5.01076151955488,-4.79512713263519,-5.55290831287272,-1.51358764294607,-6.48162218991494,-3.73887201717044,-3.89942181174937,0.889856069559909,-3.64601105855352,-2.44029641650324,-5.93538626374776,60,43,70
"V2872",5.22075059897625,-5.24335322842738,-5.20244675579755,-5.81857162560708,-2.26520189887236,-7.0642115799627,-3.78917233795777,-3.94304821656841,1.64110572634506,-3.55762454758351,-2.55960292567545,-6.0664347579009,61,43,70
"V2873",5.50461362932253,-5.49983879398891,-5.57581486831603,-6.09062094827868,-2.96287266017871,-7.6345275928549,-3.86159693412095,-3.99184033145216,2.36311559978849,-3.46012377400899,-2.70005123808143,-6.15799910381454,62,43,70
"V2876",1.51738647114106,-3.6669706869181,4.04806608593186,-2.43635254606812,5.2539553128279,-0.763019953426266,-4.96900346785247,-3.3428475443279,-3.61603514737333,-1.92695647937138,-3.40209207072962,-2.55740245118213,47,44,70
"V2877",1.69507676641433,-3.65547572401491,3.43313512516777,-2.60489555043052,5.35583782403666,-0.905513550185038,-4.87499962594387,-3.37636725768347,-3.72179314800345,-2.14580075206718,-3.32379748922785,-2.71636430047897,48,44,70
"V2878",1.89368302434778,-3.64171430496379,2.73434875499236,-2.78853410315668,5.33222918478939,-1.10206248544471,-4.75443834711578,-3.41758648984349,-3.76934502594561,-2.38393481242247,-3.21184224036481,-2.91226743258937,49,44,70
"V2879",2.10686286241813,-3.62931899011099,1.9755690707583,-2.98368590395712,5.17952137564707,-1.35156793975149,-4.61581080406503,-3.46511889351629,-3.74258794707652,-2.62924907119886,-3.07467495229459,-3.14144171386327,50,44,70
"V2880",2.32923538866909,-3.62254560531459,1.18144204209754,-3.18730775797365,4.89835277254532,-1.65237255261534,-4.46763573218738,-3.51698398217667,-3.62796501561164,-2.8693842337664,-2.92251130475522,-3.39873732429408,51,44,70
"V2881",3.25030915968122,-3.74719534502252,-1.90457835703682,-4.04972100398263,2.64863579888161,-3.31770856382932,-3.93254631285794,-3.71871137991118,-2.15593108483146,-3.56093427970044,-2.3894707435578,-4.5666985608086,55,44,70
"V2882",3.48549324863507,-3.83877797860224,-2.57033127891931,-4.27396356879447,1.87809562560687,-3.83148391109267,-3.84422777157594,-3.75691883077115,-1.54238418912805,-3.62883931060527,-2.32577999943988,-4.85206626514035,56,44,70
"V2883",3.72494979667405,-3.9610138706897,-3.17573138287861,-4.50211427404519,1.06385688070246,-4.37397214437705,-3.78259095309519,-3.78821280353651,-0.851496001497398,-3.64946351867732,-2.30338689332199,-5.11817824102295,57,44,70
"V2884",3.97037641270959,-4.11506055427347,-3.71975899000321,-4.73488022098927,0.22849568666662,-4.93810729373302,-3.74931977358288,-3.81329973316672,-0.101905332868156,-3.62590963249611,-2.323906444812,-5.35788897178634,58,44,70
"V2885",4.22304794058628,-4.30072637232852,-4.20514968546691,-4.97300820501644,-0.605539814266191,-5.51579302742619,-3.7444765947441,-3.83389052481553,0.684518591236148,-3.56425926000823,-2.3857855989418,-5.56530228005658,59,44,70
"V2886",4.48342218245841,-4.51658759887667,-4.6375162148486,-5.21720666235281,-1.41716153072226,-6.09817446386135,-3.76638126952445,-3.85250872611316,1.48389742015547,-3.47305160100603,-2.48447999866011,-5.73609940639508,60,44,70
"V2887",4.75103146123285,-4.76025306138051,-5.02453557049854,-5.46810337544899,-2.18757784240993,-6.67609673748915,-3.81188243821341,-3.87223768939815,2.27182127425561,-3.36254908195739,-2.61299638546208,-5.86766424805097,61,44,70
"V2888",5.0245679624057,-5.02866448538818,-5.37511538601835,-5.72618248326769,-2.90085746994339,-7.2405857966691,-3.87693236277545,-3.89645450969095,3.02493878650992,-3.24384982581666,-2.76271845529546,-5.9589796119422,62,44,70
"V2889",5.30194202271919,-5.31835322911127,-5.69854738744094,-5.99171690621982,-3.54435634113622,-7.78322874671117,-3.95704057769983,-3.92855963461533,3.72230639161606,-3.12807401590964,-2.92418057691352,-6.01049314590435,63,44,70
"V2890",5.58039682926419,-5.62565753352136,-6.00375046968105,-6.26469785021745,-4.10886800175153,-8.29645620868622,-4.04770457208336,-3.97173230192993,4.34643960049149,-3.02563078830671,-3.08780871823785,-6.02388470214241,64,44,70
"V2891",5.85671316430232,-5.94694684882838,-6.29869363981553,-6.5448321064999,-4.58858977071829,-8.77380787392295,-4.14473682547878,-4.0287212796579,4.88396886601106,-2.94562290907382,-3.24456924589326,-6.00178982144021,65,44,70
"V2894",1.14528130401213,-3.26767798008695,4.28374322227104,-2.33496916758699,5.33572996416338,-0.559509399560016,-4.83845867823973,-3.3787640633836,-3.45516374465316,-1.88854609868815,-3.41743229957006,-2.40752151135942,47,45,70
"V2895",1.33284879108259,-3.24509183888805,3.64638802181967,-2.49645141922431,5.46856004458392,-0.692147574858512,-4.77761311740877,-3.42683113636125,-3.5481758568452,-2.11132858436674,-3.34131357403226,-2.55626786349607,48,45,70
"V2896",2.91154620027895,-3.28543941643147,-1.82391693759327,-3.83586204213558,2.83587364331287,-3.02230259885486,-3.99525467227964,-3.78752211287202,-1.7975207153038,-3.49788648477436,-2.39985926332803,-4.36578840449708,55,45,70
"V2897",3.14201849466624,-3.37817716671895,-2.4919990820001,-4.04094237641295,2.05470868658862,-3.52626452651712,-3.91723608595645,-3.81312556707152,-1.1437542335443,-3.55026939314557,-2.33812606147598,-4.65000700524677,56,45,70
"V2898",3.37465469377976,-3.50414340853648,-3.09373968467737,-4.24990842290256,1.22617829836891,-4.05966579342396,-3.8623719495329,-3.82812701576089,-0.410973189829799,-3.55272979195965,-2.31932346001365,-4.91586106806309,57,45,70
"V2899",3.61126546448686,-3.66426938173714,-3.62829448801127,-4.46372009808586,0.374095007729305,-4.61516282093906,-3.83238090430504,-3.83369154815553,0.380887547733725,-3.50894483217207,-2.34496532671226,-5.15595584484708,58,45,70
"V2900",3.85326336918576,-3.85801225830796,-4.09891175924661,-4.68335730261015,-0.477803388894864,-5.18427676389841,-3.82730155325802,-3.83211464751084,1.20838362778151,-3.425790803581,-2.41314966161224,-5.36416910477013,59,45,70
"V2901",4.1013482649186,-4.08354436446373,-4.51200625350765,-4.90974003996772,-1.30709138445632,-5.75776213480401,-3.84552662814036,-3.82658562764753,2.04600943865431,-3.31267723203879,-2.51889034349665,-5.53592593051525,60,45,70
"V2902",4.35540022144867,-4.33805070609911,-4.87627120080488,-5.14367098686551,-2.09362333042103,-6.32609455007157,-3.88411522551842,-3.82089028329877,2.86780029391354,-3.1807261208041,-2.65472911960409,-5.66831151009523,61,45,70
"V2903",4.61445976367214,-4.61802027785726,-5.20172284690207,-5.38575082824588,-2.8202279864563,-6.87992377185016,-3.93926655238286,-3.81910353512397,3.64897499289536,-3.04186709687506,-2.81152844122123,-5.76003224993405,62,45,70
"V2904",4.87671388169182,-4.91952072725392,-5.49875865904315,-5.63631040396605,-3.47328505358977,-7.41047793700174,-4.00671801331254,-3.82527835776349,4.36739584975089,-2.90799754682096,-2.97924795925058,-5.8113521195488,63,45,70
"V2905",5.13959582009529,-5.23847815816854,-5.77732690865029,-5.89537988368941,-4.04303906765625,-7.90993913826961,-4.0821269276328,-3.84315099490145,5.00473270212939,-2.79020380216043,-3.14772746645363,-5.82392176160068,64,45,70
"V2906",5.40001647690811,-5.5709015237724,-6.04626298860364,-6.16264432253356,-4.52346010220032,-8.37169366861833,-4.16151768018831,-3.87590983213722,5.54724054802045,-2.6980635881493,-3.30745272622407,-5.80042038557683,65,45,70
"V2907",5.65457574629229,-5.9130880748854,-6.31280511134572,-6.43749083585075,-4.91209049209199,-8.79054557729165,-4.24147476732278,-3.92602650144479,5.98607830460805,-2.63919681559007,-3.4500962608686,-5.74427858436122,66,45,70
"V2910",0.880820173605254,-2.92616469164743,4.43946376423578,-2.29225542165187,5.38938548964013,-0.446571445814729,-4.73988166591618,-3.44018908071124,-3.33194931088334,-1.88845445115468,-3.41886035197381,-2.27843736797089,47,46,70
"V2911",1.07709142258822,-2.8935257722042,3.78355144775769,-2.44556573515243,5.55202756980025,-0.56881618030783,-4.71300802045453,-3.50311955996263,-3.41029595460024,-2.11201305726394,-3.34510021150933,-2.41589132480651,48,46,70
"V2912",1.29163075774446,-2.85881581614411,3.04089253393502,-2.60877686431951,5.58139136023039,-0.742282042459591,-4.65510645268004,-3.5691153899234,-3.42519764191936,-2.35241542387506,-3.23414189942131,-2.59194474595199,49,46,70
"V2913",1.51760646812471,-2.82648030176474,2.23783786346756,-2.77856385670502,5.47290529938837,-0.966429368620242,-4.57451568816066,-3.63587131835237,-3.35948784224452,-2.59661243942879,-3.09548164515488,-2.80306891836439,50,46,70
"V2914",1.74924980774854,-2.8016551409777,1.40147048218067,-2.95238338939961,5.22632659959343,-1.24032321991243,-4.47943373002929,-3.7005805634895,-3.19890081948529,-2.83145528607208,-2.94039635144503,-3.04430451568534,51,46,70
